fixture_id,event_time,team_id,event_type,detailed_type,main_player_id,secondary_player_id
1208127,20,40,Goal,Normal Goal,51617,306
1208127,25,40,subst,Substitution 1,180317,283
1208127,34,66,Card,Yellow Card,19170,
1208127,45,66,subst,Substitution 1,19191,19192
1208127,45,66,Card,Yellow Card,2926,
1208021,18,33,Card,Yellow Card,19220,
1208021,25,36,Card,Yellow Card,152967,
1208021,40,33,Card,Yellow Card,2935,
1208021,61,33,subst,Substitution 1,157997,284324
1208021,64,36,subst,Substitution 1,1161,19025
1208021,70,36,Card,Yellow Card,899,
1208021,73,36,Card,Yellow Card,19025,
1208021,78,36,subst,Substitution 2,195106,2887
1208021,81,33,subst,Substitution 3,545,532
1208021,84,33,subst,Substitution 5,284322,903
1208021,87,33,Goal,Normal Goal,70100,284324
1208021,90,36,subst,Substitution 4,2823,191971
1208022,6,57,Card,Yellow Card,17714,
1208022,13,57,Card,Yellow Card,284428,
1208022,24,57,Card,Yellow Card,20089,
1208022,46,40,subst,Substitution 1,158698,1145
1208022,57,57,subst,Substitution 1,20089,18823
1208022,60,40,Goal,Normal Goal,2678,306
1208022,65,57,subst,Substitution 2,2752,18397
1208022,65,40,Goal,Normal Goal,306,
1208022,74,57,subst,Substitution 4,19182,17579
1208022,77,40,subst,Substitution 2,283,180317
1208022,79,40,subst,Substitution 3,289,1600
1208022,90,40,Card,Yellow Card,247,
1208025,9,34,Card,Yellow Card,284492,
1208025,28,34,Card,Red Card,2806,
1208025,28,41,Card,Yellow Card,19485,
1208025,30,34,subst,Substitution 1,19163,2855
1208025,45,41,Card,Yellow Card,18940,
1208025,45,34,Goal,Normal Goal,723,2864
1208025,46,41,subst,Substitution 1,32887,278085
1208025,70,34,subst,Substitution 2,138787,18778
1208025,70,41,subst,Substitution 2,19825,304317
1208025,71,41,subst,Substitution 3,19485,137302
1208025,73,41,Card,Yellow Card,144729,
1208025,74,34,Card,Yellow Card,18961,
1208025,81,41,subst,Substitution 4,2999,334035
1208025,90,41,Card,Yellow Card,278085,
1208023,23,39,Card,Yellow Card,195103,
1208023,25,42,Goal,Normal Goal,978,1460
1208023,38,39,Card,Yellow Card,41606,
1208023,57,39,subst,Substitution 1,20665,1165
1208023,60,42,Card,Yellow Card,1460,
1208023,69,42,subst,Substitution 1,641,38746
1208023,74,42,Goal,Normal Goal,1460,978
1208023,75,39,subst,Substitution 2,282770,1605
1208023,80,42,subst,Substitution 2,1460,1946
1208023,84,39,subst,Substitution 3,21138,19147
1208023,85,42,subst,Substitution 3,2937,643
1208023,88,42,Card,Yellow Card,643,
1208024,25,51,Goal,Normal Goal,106835,383685
1208024,31,51,Card,Yellow Card,296,
1208024,45,51,subst,Substitution 1,383685,301771
1208024,48,45,Var,Penalty cancelled,18766,
1208024,56,51,Goal,Normal Goal,1469,92993
1208024,63,45,subst,Substitution 1,18805,18592
1208024,66,45,Card,Red Card,894,
1208024,76,45,subst,Substitution 2,18766,125743
1208024,76,51,subst,Substitution 2,18963,19265
1208024,77,45,Card,Yellow Card,2936,
1208024,82,51,subst,Substitution 3,10329,202086
1208024,85,45,subst,Substitution 3,19128,19150
1208024,87,51,Goal,Normal Goal,301771,1469
1208024,89,51,subst,Substitution 5,106835,265820
1208024,90,51,Var,Goal cancelled,265820,
1208026,15,65,subst,Substitution 1,275170,19305
1208026,23,65,Goal,Normal Goal,18931,
1208026,35,35,Var,Goal cancelled,284797,
1208026,45,35,Card,Yellow Card,18872,
1208026,48,35,Card,Yellow Card,206254,
1208026,49,65,Card,Yellow Card,138780,
1208026,54,65,subst,Substitution 2,2771,17365
1208026,63,35,subst,Substitution 1,18869,51051
1208026,64,35,subst,Substitution 3,37161,792
1208026,69,35,subst,Substitution 4,284797,296458
1208026,72,65,subst,Substitution 4,2298,138908
1208026,84,35,subst,Substitution 5,18872,2734
1208026,86,35,Goal,Normal Goal,19281,
1208026,89,35,Card,Yellow Card,792,
1208027,4,66,Goal,Normal Goal,162714,2926
1208027,8,66,Card,Yellow Card,983,
1208027,31,48,Card,Yellow Card,1646,
1208027,37,48,Goal,Penalty,1646,
1208027,62,66,subst,Substitution 1,19366,13489
1208027,73,48,subst,Substitution 1,18819,25391
1208027,74,48,subst,Substitution 3,1646,2938
1208027,74,66,subst,Substitution 3,2724,138816
1208027,79,66,Goal,Normal Goal,13489,19192
1208027,82,66,subst,Substitution 5,19298,342320
1208027,85,48,subst,Substitution 4,2476,18955
1208027,90,66,Card,Yellow Card,138931,
1208028,20,55,Card,Yellow Card,20649,
1208028,22,52,Card,Yellow Card,2729,
1208028,29,55,Goal,Normal Goal,20589,20649
1208028,45,52,Card,Yellow Card,67971,
1208028,46,52,subst,Substitution 1,25927,1135
1208028,57,52,Goal,Own Goal,19789,
1208028,58,52,Card,Yellow Card,126949,
1208028,65,52,Card,Yellow Card,2601,
1208028,70,52,subst,Substitution 2,2601,3428
1208028,74,55,subst,Substitution 1,25073,15908
1208028,74,52,subst,Substitution 3,288102,2490
1208028,76,55,Goal,Normal Goal,20649,
1208028,84,55,subst,Substitution 3,20649,153066
1208028,84,52,subst,Substitution 4,18806,3339
1208028,90,55,subst,Substitution 5,20589,18917
1208028,90,52,Card,Yellow Card,3428,
1208029,18,50,Goal,Normal Goal,1100,636
1208029,46,50,subst,Substitution 1,266657,631
1208029,58,49,subst,Substitution 1,269,1864
1208029,66,50,Card,Yellow Card,1100,
1208029,66,49,subst,Substitution 2,283058,392270
1208029,80,49,subst,Substitution 4,47380,336671
1208029,84,50,Goal,Normal Goal,2291,
1208029,89,49,Card,Yellow Card,116117,
1208030,29,47,Goal,Normal Goal,47519,18784
1208030,57,46,Goal,Normal Goal,18788,303467
1208030,64,47,Card,Yellow Card,863,
1208030,78,47,subst,Substitution 1,863,328089
1208030,79,46,subst,Substitution 1,311334,22233
1208030,79,47,subst,Substitution 4,18784,30435
1208030,86,46,subst,Substitution 3,19004,283290
1208030,90,46,Card,Yellow Card,8694,
1208030,90,47,subst,Substitution 5,47519,19235
1208033,32,51,Goal,Normal Goal,1469,106835
1208033,46,33,subst,Substitution 1,19220,70100
1208033,60,33,Goal,Normal Goal,157997,545
1208033,65,33,subst,Substitution 2,909,284324
1208033,72,33,Var,Goal cancelled,70100,
1208033,73,51,subst,Substitution 1,296,356041
1208033,75,33,Card,Yellow Card,157997,
1208033,78,33,Card,Yellow Card,284322,
1208033,79,51,subst,Substitution 2,1469,70747
1208033,79,33,subst,Substitution 3,2935,532
1208033,89,51,Card,Yellow Card,38695,
1208033,90,51,Goal,Normal Goal,10329,301771
1208033,90,33,subst,Substitution 5,157997,9971
1208033,90,51,subst,Substitution 3,106835,301771
1208035,18,36,Goal,Normal Goal,1161,18753
1208035,38,46,Goal,Normal Goal,8694,311334
1208035,40,46,Var,Goal confirmed,8694,
1208035,59,46,Card,Yellow Card,158710,
1208035,63,46,subst,Substitution 1,19004,3428
1208035,69,36,subst,Substitution 1,18753,19025
1208035,70,36,Goal,Normal Goal,1455,19549
1208035,71,46,subst,Substitution 2,311334,180
1208035,72,36,Card,Yellow Card,19221,
1208035,80,36,subst,Substitution 3,195106,2887
1208035,85,46,subst,Substitution 4,158710,283290
1208035,86,36,subst,Substitution 4,899,19480
1208035,90,36,Card,Yellow Card,19025,
1208035,90,46,Card,Yellow Card,18943,
1208038,11,41,Card,Yellow Card,19484,
1208038,29,41,Card,Yellow Card,19733,
1208038,54,65,Card,Yellow Card,22149,
1208038,61,65,Card,Yellow Card,18931,
1208038,66,65,subst,Substitution 1,22149,19305
1208038,70,65,Goal,Normal Goal,18746,
1208038,71,41,subst,Substitution 1,19484,278085
1208038,72,41,subst,Substitution 2,32887,137302
1208038,75,65,subst,Substitution 2,138908,6056
1208038,76,41,subst,Substitution 3,19825,18918
1208038,82,41,Card,Yellow Card,2999,
1208038,84,41,subst,Substitution 5,130421,304317
1208038,88,65,Card,Yellow Card,6056,
1208038,90,65,subst,Substitution 4,18746,141901
1208039,14,47,Goal,Normal Goal,18968,30435
1208039,25,47,Goal,Normal Goal,186,
1208039,57,45,subst,Substitution 1,18805,18592
1208039,66,47,subst,Substitution 1,336564,2413
1208039,67,47,subst,Substitution 2,30435,237129
1208039,71,47,Goal,Normal Goal,30776,18784
1208039,72,47,subst,Substitution 3,18968,328089
1208039,72,45,subst,Substitution 3,18766,125743
1208039,73,47,subst,Substitution 4,204039,19235
1208039,77,47,Goal,Normal Goal,186,152849
1208039,79,47,subst,Substitution 5,18784,347316
1208039,90,45,subst,Substitution 4,2990,405360
1208037,7,57,Goal,Normal Goal,17579,18823
1208037,10,50,Var,Penalty confirmed,266657,
1208037,12,50,Goal,Penalty,1100,
1208037,14,50,Goal,Normal Goal,629,266657
1208037,16,50,Goal,Normal Goal,1100,629
1208037,36,57,Card,Yellow Card,19558,
1208037,50,50,subst,Substitution 1,2291,626
1208037,55,57,Card,Yellow Card,17579,
1208037,59,50,Card,Yellow Card,567,
1208037,71,50,subst,Substitution 2,1422,633
1208037,72,57,subst,Substitution 1,2752,18397
1208037,83,57,subst,Substitution 3,161948,299813
1208037,88,50,Goal,Normal Goal,1100,
1208037,89,57,subst,Substitution 4,19182,17739
1208037,90,50,subst,Substitution 4,629,41621
1208037,90,57,Card,Yellow Card,299813,
1208037,90,50,Card,Yellow Card,19187,
1208034,55,52,Card,Yellow Card,2490,
1208034,62,48,subst,Substitution 1,18819,18846
1208034,63,48,Card,Yellow Card,1243,
1208034,63,52,subst,Substitution 1,2490,2601
1208034,63,48,subst,Substitution 2,1231,25391
1208034,67,48,Goal,Normal Goal,1243,
1208034,71,52,subst,Substitution 2,1135,2218
1208034,72,48,Goal,Normal Goal,19428,18744
1208034,78,48,subst,Substitution 3,1243,2869
1208034,81,52,subst,Substitution 3,126949,18843
1208034,88,48,subst,Substitution 4,15911,138
1208034,89,48,subst,Substitution 5,2284,18813
1208032,16,66,subst,Substitution 1,19298,342320
1208032,45,42,Card,Yellow Card,2937,
1208032,57,42,Card,Yellow Card,22224,
1208032,65,66,subst,Substitution 2,19366,13489
1208032,65,42,subst,Substitution 1,127769,1946
1208032,67,42,Goal,Normal Goal,1946,
1208032,72,66,Card,Yellow Card,162714,
1208032,76,66,subst,Substitution 4,162714,2287
1208032,77,42,Goal,Normal Goal,49,1460
1208032,79,42,subst,Substitution 2,38746,157052
1208032,88,42,subst,Substitution 3,1460,727
1208032,89,42,Card,Yellow Card,37127,
1208031,13,35,Card,Yellow Card,1125,
1208031,37,35,Goal,Normal Goal,19245,19281
1208031,58,34,subst,Substitution 1,158694,169
1208031,64,35,subst,Substitution 1,1125,304853
1208031,69,34,subst,Substitution 3,18901,1463
1208031,72,35,subst,Substitution 2,152856,37161
1208031,77,34,Goal,Normal Goal,138787,18778
1208031,85,35,subst,Substitution 4,19245,296458
1208031,86,35,subst,Substitution 5,51051,18869
1208031,88,35,Card,Yellow Card,6610,
1208031,89,34,Card,Yellow Card,18961,
1208031,89,34,subst,Substitution 5,138787,2507
1208031,90,34,Card,Yellow Card,723,
1208031,90,35,Var,Goal cancelled,284797,
1208040,2,49,Goal,Normal Goal,283058,
1208040,27,39,Goal,Normal Goal,1165,21138
1208040,35,39,Card,Yellow Card,21138,
1208040,40,49,Card,Yellow Card,161907,
1208040,44,49,Card,Yellow Card,152982,
1208040,45,39,Goal,Normal Goal,2032,41606
1208040,45,49,Goal,Normal Goal,152982,283058
1208040,46,49,subst,Substitution 1,63577,1864
1208040,49,49,Goal,Normal Goal,136723,152982
1208040,58,49,Goal,Normal Goal,136723,152982
1208040,59,39,subst,Substitution 1,24888,1605
1208040,63,49,Goal,Normal Goal,136723,152982
1208040,68,49,subst,Substitution 2,283058,583
1208040,68,39,subst,Substitution 2,20665,282770
1208040,71,39,Card,Yellow Card,195717,
1208040,71,49,Card,Yellow Card,47380,
1208040,76,49,subst,Substitution 3,116117,148099
1208040,80,49,Goal,Normal Goal,583,1864
1208040,82,49,subst,Substitution 4,47380,336671
1208040,90,39,subst,Substitution 5,18947,144732
1208036,13,40,Goal,Normal Goal,2489,2678
1208036,30,40,Card,Yellow Card,1096,
1208036,38,40,Card,Yellow Card,542,
1208036,40,55,Card,Yellow Card,30407,
1208036,45,55,Card,Yellow Card,47438,
1208036,66,55,subst,Substitution 1,47438,153066
1208036,70,40,Goal,Normal Goal,306,2489
1208036,72,40,subst,Substitution 1,2489,247
1208036,73,40,subst,Substitution 3,283,180317
1208036,73,55,subst,Substitution 3,25073,15799
1208036,83,40,subst,Substitution 4,306,19035
1208036,90,55,Card,Yellow Card,20589,
1208036,90,40,subst,Substitution 5,542,8500
1208041,17,51,subst,Substitution 1,296,265820
1208041,38,42,Goal,Normal Goal,978,1460
1208041,42,42,Card,Yellow Card,2937,
1208041,45,42,Card,Yellow Card,49,
1208041,49,42,Card,Yellow Card,2937,
1208041,58,51,Goal,Normal Goal,10329,
1208041,59,42,subst,Substitution 1,1946,157052
1208041,70,42,Card,Yellow Card,38746,
1208041,70,51,Card,Yellow Card,383685,
1208041,71,51,subst,Substitution 2,383685,90590
1208041,72,51,subst,Substitution 3,537,46731
1208041,73,42,subst,Substitution 2,37127,127769
1208041,80,42,subst,Substitution 3,38746,641
1208041,85,51,subst,Substitution 4,1469,70747
1208041,90,51,Card,Yellow Card,10329,
1208041,90,42,Card,Yellow Card,19465,
1208044,50,45,Goal,Normal Goal,2934,18766
1208044,57,45,Goal,Normal Goal,18766,18929
1208044,65,35,subst,Substitution 1,152856,37161
1208044,66,35,subst,Substitution 2,1125,304853
1208044,76,45,Card,Yellow Card,2934,
1208044,76,35,Card,Yellow Card,19281,
1208044,77,35,subst,Substitution 4,6610,361497
1208044,83,45,subst,Substitution 1,18592,18805
1208044,87,35,Goal,Normal Goal,19281,284797
1208044,88,45,subst,Substitution 2,18766,125743
1208044,90,45,Card,Yellow Card,284500,
1208044,90,35,Goal,Normal Goal,18872,37161
1208046,8,66,Card,Yellow Card,162714,
1208046,16,66,subst,Substitution 1,983,19192
1208046,26,46,Card,Yellow Card,180,
1208046,28,66,Goal,Normal Goal,162714,19366
1208046,40,66,Card,Yellow Card,2926,
1208046,55,66,Card,Yellow Card,284457,
1208046,61,66,subst,Substitution 2,19366,13489
1208046,62,66,subst,Substitution 3,162714,2287
1208046,63,66,Goal,Normal Goal,13489,2724
1208046,67,46,subst,Substitution 1,3428,879
1208046,68,46,subst,Substitution 2,180,340573
1208046,73,46,Goal,Normal Goal,311334,18786
1208046,74,66,Card,Yellow Card,19191,
1208046,74,46,Card,Yellow Card,30427,
1208046,79,66,subst,Substitution 4,19192,138816
1208046,83,46,Card,Yellow Card,18788,
1208046,89,46,subst,Substitution 4,18786,19004
1208046,90,46,subst,Substitution 5,30427,283290
1208046,90,66,Card,Yellow Card,13489,
1208046,90,46,Card,Yellow Card,182,
1208042,20,41,Card,Yellow Card,144729,
1208042,29,55,Card,Yellow Card,20589,
1208042,39,55,subst,Substitution 1,1119,15745
1208042,43,55,Goal,Normal Goal,20589,
1208042,46,41,subst,Substitution 1,130421,336585
1208042,56,41,subst,Substitution 3,144729,304317
1208042,65,55,Goal,Normal Goal,20589,47438
1208042,69,55,Goal,Normal Goal,20649,
1208042,73,55,Card,Yellow Card,19789,
1208042,75,55,subst,Substitution 2,178077,36922
1208042,82,55,subst,Substitution 4,15908,153066
1208042,82,41,subst,Substitution 4,19825,295
1208042,90,41,Goal,Normal Goal,32887,295
1208045,15,57,Goal,Normal Goal,161948,19119
1208045,32,36,Goal,Normal Goal,18753,19549
1208045,37,57,Card,Yellow Card,19558,
1208045,51,36,Card,Yellow Card,2823,
1208045,58,36,Card,Yellow Card,19549,
1208045,70,57,subst,Substitution 1,19130,15797
1208045,72,36,subst,Substitution 1,1161,1934
1208045,78,36,Card,Yellow Card,18753,
1208045,79,36,subst,Substitution 2,195106,2887
1208045,81,57,subst,Substitution 2,161948,299813
1208045,87,36,subst,Substitution 3,1455,19221
1208045,88,57,subst,Substitution 4,19365,20007
1208045,90,57,Card,Yellow Card,299813,
1208049,9,39,Card,Yellow Card,20665,
1208049,10,65,Goal,Normal Goal,18931,138908
1208049,12,39,Goal,Normal Goal,20665,18947
1208049,32,39,Card,Yellow Card,195103,
1208049,40,65,Card,Yellow Card,22149,
1208049,45,39,Card,Yellow Card,41606,
1208049,53,39,Card,Yellow Card,18947,
1208049,58,65,subst,Substitution 1,22149,19305
1208049,60,39,subst,Substitution 1,21138,24888
1208049,75,39,subst,Substitution 3,130,18742
1208049,80,65,subst,Substitution 2,2298,196298
1208049,86,39,subst,Substitution 5,2032,265784
1208049,90,65,subst,Substitution 3,138908,8598
1208049,90,65,Card,Yellow Card,18746,
1208050,10,50,Goal,Normal Goal,1100,636
1208050,19,48,Goal,Own Goal,567,
1208050,30,50,Goal,Normal Goal,1100,284230
1208050,44,50,Card,Yellow Card,629,
1208050,46,48,subst,Substitution 1,253,2997
1208050,61,48,Card,Yellow Card,2284,
1208050,63,48,Card,Yellow Card,18744,
1208050,68,50,subst,Substitution 1,1422,633
1208050,71,48,subst,Substitution 2,18819,25391
1208050,72,50,subst,Substitution 2,19187,41621
1208050,76,48,Card,Yellow Card,2476,
1208050,77,48,subst,Substitution 4,2869,1243
1208050,83,50,Goal,Normal Goal,1100,41621
1208050,86,48,subst,Substitution 5,19428,37724
1208050,88,50,subst,Substitution 3,629,18861
1208050,90,50,Card,Yellow Card,5,
1208048,28,34,Card,Yellow Card,19263,
1208048,34,47,Card,Yellow Card,237129,
1208048,37,34,Goal,Normal Goal,18778,19263
1208048,41,34,Card,Yellow Card,18901,
1208048,45,34,Card,Yellow Card,723,
1208048,46,47,subst,Substitution 1,237129,129711
1208048,48,47,Card,Yellow Card,18968,
1208048,56,47,Goal,Own Goal,18961,
1208048,58,34,Card,Yellow Card,10135,
1208048,61,34,subst,Substitution 1,18778,19163
1208048,68,34,subst,Substitution 2,19263,284492
1208048,68,47,Card,Yellow Card,18784,
1208048,74,47,subst,Substitution 2,336564,1166
1208048,78,34,Goal,Normal Goal,2864,19163
1208048,82,47,subst,Substitution 3,18968,863
1208048,84,47,Card,Yellow Card,863,
1208048,90,34,subst,Substitution 4,138787,2507
1208043,8,49,Card,Yellow Card,1864,
1208043,13,52,Card,Yellow Card,18806,
1208043,25,49,Goal,Normal Goal,283058,152982
1208043,32,49,Card,Yellow Card,22094,
1208043,50,52,subst,Substitution 1,18806,3339
1208043,53,52,Goal,Normal Goal,19586,
1208043,58,49,subst,Substitution 1,1864,583
1208043,63,49,Card,Yellow Card,283058,
1208043,69,52,subst,Substitution 2,25927,2218
1208043,74,49,subst,Substitution 2,161907,63577
1208043,86,49,subst,Substitution 3,136723,269
1208043,88,52,subst,Substitution 3,2601,18843
1208043,89,52,Card,Yellow Card,13736,
1208043,90,49,Card,Yellow Card,152982,
1208047,8,40,Var,Goal cancelled,283,
1208047,23,33,Card,Yellow Card,70100,
1208047,35,40,Goal,Normal Goal,2489,306
1208047,40,33,Card,Yellow Card,2467,
1208047,42,40,Goal,Normal Goal,2489,306
1208047,45,33,Card,Yellow Card,284322,
1208047,46,33,subst,Substitution 1,747,284400
1208047,55,40,Card,Yellow Card,290,
1208047,56,40,Goal,Normal Goal,306,1096
1208047,65,33,Card,Yellow Card,532,
1208047,66,40,subst,Substitution 1,2489,247
1208047,69,33,subst,Substitution 2,284324,157997
1208047,76,40,subst,Substitution 2,2678,51617
1208047,83,40,subst,Substitution 4,289,1600
1208047,86,33,subst,Substitution 4,70100,174
1208058,26,33,Card,Yellow Card,284322,
1208058,35,33,Goal,Normal Goal,532,1485
1208058,41,33,Goal,Normal Goal,909,157997
1208058,57,33,Card,Yellow Card,174,
1208058,62,41,subst,Substitution 1,137302,45078
1208058,63,41,subst,Substitution 2,304317,295
1208058,64,41,subst,Substitution 3,270508,665
1208058,68,33,Card,Yellow Card,1485,
1208058,71,41,Card,Yellow Card,665,
1208058,73,33,subst,Substitution 1,174,51494
1208058,74,33,subst,Substitution 3,545,2935
1208058,75,33,Card,Yellow Card,2935,
1208058,77,33,subst,Substitution 4,2467,18772
1208058,79,41,Card,Red Card,18940,
1208058,81,41,subst,Substitution 5,336585,144729
1208058,87,33,subst,Substitution 5,532,747
1208058,90,33,Goal,Normal Goal,284324,886
1208055,24,36,Goal,Normal Goal,2887,1161
1208055,46,48,subst,Substitution 1,18819,37724
1208055,53,36,Card,Yellow Card,2823,
1208055,57,48,subst,Substitution 3,2284,1231
1208055,66,36,subst,Substitution 1,1455,1934
1208055,69,48,Card,Yellow Card,2476,
1208055,70,48,subst,Substitution 4,2476,930
1208055,73,36,subst,Substitution 3,2887,195106
1208055,74,48,Card,Yellow Card,2869,
1208055,82,48,subst,Substitution 5,2869,18955
1208055,82,48,Card,Yellow Card,930,
1208055,86,36,subst,Substitution 5,899,19480
1208055,90,36,Card,Yellow Card,727,
1208055,90,48,Goal,Normal Goal,18955,19428
1208056,44,65,Card,Yellow Card,47547,
1208056,45,65,Card,Yellow Card,19305,
1208056,54,65,subst,Substitution 1,6056,2298
1208056,60,40,subst,Substitution 1,2678,51617
1208056,61,65,subst,Substitution 2,138908,153430
1208056,61,40,subst,Substitution 3,2489,247
1208056,62,40,Card,Yellow Card,289,
1208056,66,65,Card,Yellow Card,2919,
1208056,72,65,Goal,Normal Goal,2298,153430
1208056,75,40,subst,Substitution 4,289,1600
1208056,80,65,subst,Substitution 3,47547,138780
1208056,81,65,subst,Substitution 4,18931,141901
1208056,83,40,Card,Yellow Card,542,
1208056,86,40,Card,Yellow Card,1096,
1208056,90,65,Card,Yellow Card,153430,
1208056,90,40,Card,Yellow Card,283,
1208057,1,55,Goal,Normal Goal,20649,
1208057,19,50,Goal,Normal Goal,1100,
1208057,32,50,Goal,Normal Goal,1100,617
1208057,42,50,Card,Yellow Card,2291,
1208057,45,55,subst,Substitution 1,20649,178077
1208057,46,50,subst,Substitution 1,2291,44
1208057,47,50,Card,Yellow Card,266657,
1208057,72,55,subst,Substitution 2,1119,15745
1208057,79,50,Card,Yellow Card,626,
1208057,82,55,Card,Yellow Card,19495,
1208057,84,50,subst,Substitution 3,19187,636
1208057,84,55,subst,Substitution 4,15908,263538
1208057,90,50,subst,Substitution 5,266657,41621
1208053,7,57,Card,Yellow Card,19558,
1208053,47,51,Card,Yellow Card,383685,
1208053,51,57,Card,Yellow Card,19130,
1208053,57,57,Card,Yellow Card,284428,
1208053,59,57,subst,Substitution 1,17579,19136
1208053,60,51,Card,Yellow Card,305730,
1208053,67,51,subst,Substitution 1,90590,70747
1208053,68,51,subst,Substitution 3,383685,301771
1208053,84,57,subst,Substitution 4,19558,2752
1208053,85,51,Card,Yellow Card,537,
1208053,85,51,subst,Substitution 4,1469,129643
1208053,85,57,subst,Substitution 5,284428,20007
1208053,90,51,Card,Yellow Card,129058,
1208054,21,46,Goal,Normal Goal,18788,18786
1208054,46,52,subst,Substitution 1,3339,18806
1208054,46,46,Goal,Normal Goal,879,18786
1208054,47,52,Goal,Normal Goal,25927,182201
1208054,48,52,Var,Goal confirmed,25927,
1208054,52,46,Card,Yellow Card,18786,
1208054,64,52,subst,Substitution 2,18862,2601
1208054,72,46,subst,Substitution 1,879,303467
1208054,76,46,subst,Substitution 2,18786,18779
1208054,79,46,Card,Yellow Card,3428,
1208054,81,52,subst,Substitution 3,13736,2218
1208054,83,46,subst,Substitution 3,3428,18741
1208054,89,52,subst,Substitution 4,182201,18843
1208054,90,46,Card,Yellow Card,18741,
1208054,90,52,Goal,Penalty,25927,
1208052,14,45,Card,Yellow Card,18592,
1208052,16,45,Goal,Normal Goal,18929,
1208052,19,45,Card,Yellow Card,284500,
1208052,26,45,subst,Substitution 1,2165,895
1208052,27,45,Goal,Normal Goal,18766,18929
1208052,36,66,Goal,Normal Goal,19366,2724
1208052,46,66,subst,Substitution 1,162714,2287
1208052,47,66,Card,Yellow Card,19599,
1208052,58,66,Goal,Normal Goal,19366,
1208052,64,45,subst,Substitution 2,19128,270139
1208052,69,66,subst,Substitution 2,19192,13489
1208052,76,66,Goal,Normal Goal,13489,2287
1208052,80,45,Card,Yellow Card,894,
1208052,81,45,subst,Substitution 4,18592,15884
1208052,84,66,subst,Substitution 4,19366,19071
1208052,88,45,Card,Yellow Card,270139,
1208052,90,66,subst,Substitution 5,19191,138931
1208051,18,35,Card,Yellow Card,1125,
1208051,31,49,Card,Yellow Card,22094,
1208051,35,35,Card,Yellow Card,18872,
1208051,36,49,Card,Yellow Card,47380,
1208051,37,35,Card,Yellow Card,18869,
1208051,37,49,Card,Yellow Card,18959,
1208051,46,49,subst,Substitution 1,1864,18
1208051,52,49,Card,Yellow Card,283058,
1208051,57,49,Card,Yellow Card,152953,
1208051,59,35,Card,Yellow Card,792,
1208051,61,49,subst,Substitution 2,136723,583
1208051,62,49,subst,Substitution 3,21998,19145
1208051,68,35,subst,Substitution 1,1125,304853
1208051,75,35,subst,Substitution 3,792,2734
1208051,79,49,subst,Substitution 4,283058,269
1208051,80,35,Card,Yellow Card,6610,
1208051,83,35,subst,Substitution 5,19245,47499
1208051,86,49,Goal,Normal Goal,269,18
1208051,87,49,Card,Yellow Card,336671,
1208051,90,49,Card,Yellow Card,583,
1208051,90,35,Card,Yellow Card,19281,
1208059,15,42,Card,Yellow Card,22090,
1208059,27,47,Card,Yellow Card,204039,
1208059,32,47,Card,Yellow Card,863,
1208059,35,42,Card,Yellow Card,38746,
1208059,38,47,Card,Yellow Card,31354,
1208059,45,47,Card,Yellow Card,152849,
1208059,49,42,Card,Yellow Card,2289,
1208059,64,42,Goal,Normal Goal,22224,1460
1208059,68,47,subst,Substitution 1,129711,336564
1208059,80,47,subst,Substitution 3,18784,1166
1208059,80,42,subst,Substitution 1,127769,645
1208059,86,42,subst,Substitution 3,1460,313236
1208060,36,39,Goal,Normal Goal,18947,2032
1208060,38,34,Card,Yellow Card,723,
1208060,46,34,subst,Substitution 1,723,1463
1208060,52,34,Card,Yellow Card,18961,
1208060,63,39,Card,Yellow Card,21138,
1208060,64,34,subst,Substitution 4,158694,169
1208060,70,39,Card,Yellow Card,130,
1208060,70,39,subst,Substitution 1,20665,24888
1208060,73,39,Card,Yellow Card,265784,
1208060,75,34,Goal,Normal Goal,2806,10135
1208060,77,39,subst,Substitution 2,265784,144732
1208060,80,34,Goal,Normal Goal,18778,1463
1208060,86,39,subst,Substitution 4,2032,925
1208060,87,34,subst,Substitution 5,10135,19263
1208060,90,34,Card,Yellow Card,19163,
1208070,4,49,Goal,Normal Goal,283058,18
1208070,18,49,Goal,Normal Goal,283058,116117
1208070,38,48,subst,Substitution 1,2476,1243
1208070,45,49,Card,Yellow Card,22094,
1208070,47,49,Goal,Normal Goal,152982,283058
1208070,47,48,Card,Yellow Card,1243,
1208070,49,48,Card,Yellow Card,2869,
1208070,54,48,subst,Substitution 2,37724,18819
1208070,57,49,subst,Substitution 1,22094,21998
1208070,64,49,subst,Substitution 3,283058,269
1208070,71,49,Card,Yellow Card,47380,
1208070,72,48,subst,Substitution 4,1646,68466
1208070,73,48,subst,Substitution 5,2284,18813
1208070,77,48,Card,Yellow Card,18744,
1208070,83,48,Card,Yellow Card,18819,
1208070,84,49,subst,Substitution 5,5996,148099
1208070,90,48,Card,Yellow Card,930,
1208064,5,36,Goal,Normal Goal,2887,18753
1208064,21,36,Card,Yellow Card,657,
1208064,22,36,Goal,Normal Goal,1161,1455
1208064,28,36,Card,Yellow Card,2823,
1208064,36,36,Card,Yellow Card,18753,
1208064,44,36,Card,Yellow Card,899,
1208064,46,34,Goal,Normal Goal,18778,19163
1208064,46,34,subst,Substitution 1,19263,284492
1208064,46,36,subst,Substitution 1,2823,1934
1208064,67,36,subst,Substitution 2,899,19480
1208064,74,36,subst,Substitution 3,2887,195106
1208064,74,34,subst,Substitution 3,723,31146
